STATE,LOGRECNO,GEOID,GEOGRAPHY NAME
RI,0000281,08000US440074150099999011702,"Census Tract 117.02, Lincoln town, Lincoln town, Providence County, Rhode Island"
RI,0000282,08000US440075176099999011800,"Census Tract 118, North Providence town, North Providence town, Providence County, Rhode Island"
RI,0000283,08000US440075176099999011901,"Census Tract 119.01, North Providence town, North Providence town, Providence County, Rhode Island"
RI,0000284,08000US440075176099999011902,"Census Tract 119.02, North Providence town, North Providence town, Providence County, Rhode Island"
RI,0000285,08000US440075176099999012000,"Census Tract 120, North Providence town, North Providence town, Providence County, Rhode Island"
RI,0000286,08000US440075176099999012102,"Census Tract 121.02, North Providence town, North Providence town, Providence County, Rhode Island"
RI,0000287,08000US440075176099999012103,"Census Tract 121.03, North Providence town, North Providence town, Providence County, Rhode Island"
RI,0000288,08000US440075176099999012104,"Census Tract 121.04, North Providence town, North Providence town, Providence County, Rhode Island"
RI,0000289,08000US440075248099999012801,"Census Tract 128.01, North Smithfield town, North Smithfield town, Providence County, Rhode Island"
RI,0000290,08000US440075248099999012802,"Census Tract 128.02, North Smithfield town, North Smithfield town, Providence County, Rhode Island"
RI,0000291,08000US440075248099999012803,"Census Tract 128.03, North Smithfield town, North Smithfield town, Providence County, Rhode Island"
RI,0000292,08000US440075464054640015000,"Census Tract 150, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000293,08000US440075464054640015100,"Census Tract 151, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000294,08000US440075464054640015200,"Census Tract 152, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000295,08000US440075464054640015300,"Census Tract 153, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000296,08000US440075464054640015400,"Census Tract 154, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000297,08000US440075464054640015500,"Census Tract 155, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000298,08000US440075464054640015600,"Census Tract 156, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000299,08000US440075464054640015700,"Census Tract 157, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000300,08000US440075464054640015800,"Census Tract 158, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000301,08000US440075464054640015900,"Census Tract 159, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000302,08000US440075464054640016000,"Census Tract 160, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000303,08000US440075464054640016100,"Census Tract 161, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000304,08000US440075464054640016300,"Census Tract 163, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000305,08000US440075464054640016400,"Census Tract 164, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000306,08000US440075464054640016500,"Census Tract 165, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000307,08000US440075464054640016600,"Census Tract 166, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000308,08000US440075464054640016700,"Census Tract 167, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000309,08000US440075464054640016800,"Census Tract 168, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000310,08000US440075464054640016900,"Census Tract 169, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000311,08000US440075464054640017000,"Census Tract 170, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000312,08000US440075464054640017100,"Census Tract 171, Pawtucket city, Pawtucket city, Providence County, Rhode Island"
RI,0000313,08000US440075900059000000101,"Census Tract 1.01, Providence city, Providence city, Providence County, Rhode Island"
RI,0000314,08000US440075900059000000102,"Census Tract 1.02, Providence city, Providence city, Providence County, Rhode Island"
RI,0000315,08000US440075900059000000200,"Census Tract 2, Providence city, Providence city, Providence County, Rhode Island"
RI,0000316,08000US440075900059000000300,"Census Tract 3, Providence city, Providence city, Providence County, Rhode Island"
RI,0000317,08000US440075900059000000400,"Census Tract 4, Providence city, Providence city, Providence County, Rhode Island"
RI,0000318,08000US440075900059000000500,"Census Tract 5, Providence city, Providence city, Providence County, Rhode Island"
RI,0000319,08000US440075900059000000600,"Census Tract 6, Providence city, Providence city, Providence County, Rhode Island"
RI,0000320,08000US440075900059000000700,"Census Tract 7, Providence city, Providence city, Providence County, Rhode Island"
RI,0000321,08000US440075900059000000800,"Census Tract 8, Providence city, Providence city, Providence County, Rhode Island"
RI,0000322,08000US440075900059000000900,"Census Tract 9, Providence city, Providence city, Providence County, Rhode Island"
RI,0000323,08000US440075900059000001000,"Census Tract 10, Providence city, Providence city, Providence County, Rhode Island"
RI,0000324,08000US440075900059000001100,"Census Tract 11, Providence city, Providence city, Providence County, Rhode Island"
RI,0000325,08000US440075900059000001200,"Census Tract 12, Providence city, Providence city, Providence County, Rhode Island"
RI,0000326,08000US440075900059000001300,"Census Tract 13, Providence city, Providence city, Providence County, Rhode Island"
RI,0000327,08000US440075900059000001400,"Census Tract 14, Providence city, Providence city, Providence County, Rhode Island"
RI,0000328,08000US440075900059000001500,"Census Tract 15, Providence city, Providence city, Providence County, Rhode Island"
RI,0000329,08000US440075900059000001600,"Census Tract 16, Providence city, Providence city, Providence County, Rhode Island"
RI,0000330,08000US440075900059000001700,"Census Tract 17, Providence city, Providence city, Providence County, Rhode Island"
RI,0000331,08000US440075900059000001800,"Census Tract 18, Providence city, Providence city, Providence County, Rhode Island"
RI,0000332,08000US440075900059000001900,"Census Tract 19, Providence city, Providence city, Providence County, Rhode Island"
RI,0000333,08000US440075900059000002000,"Census Tract 20, Providence city, Providence city, Providence County, Rhode Island"
RI,0000334,08000US440075900059000002101,"Census Tract 21.01, Providence city, Providence city, Providence County, Rhode Island"
RI,0000335,08000US440075900059000002102,"Census Tract 21.02, Providence city, Providence city, Providence County, Rhode Island"
RI,0000336,08000US440075900059000002200,"Census Tract 22, Providence city, Providence city, Providence County, Rhode Island"
RI,0000337,08000US440075900059000002300,"Census Tract 23, Providence city, Providence city, Providence County, Rhode Island"
RI,0000338,08000US440075900059000002400,"Census Tract 24, Providence city, Providence city, Providence County, Rhode Island"
RI,0000339,08000US440075900059000002500,"Census Tract 25, Providence city, Providence city, Providence County, Rhode Island"
RI,0000340,08000US440075900059000002600,"Census Tract 26, Providence city, Providence city, Providence County, Rhode Island"
RI,0000341,08000US440075900059000002700,"Census Tract 27, Providence city, Providence city, Providence County, Rhode Island"
RI,0000342,08000US440075900059000002800,"Census Tract 28, Providence city, Providence city, Providence County, Rhode Island"
RI,0000343,08000US440075900059000002900,"Census Tract 29, Providence city, Providence city, Providence County, Rhode Island"
RI,0000344,08000US440075900059000003100,"Census Tract 31, Providence city, Providence city, Providence County, Rhode Island"
RI,0000345,08000US440075900059000003200,"Census Tract 32, Providence city, Providence city, Providence County, Rhode Island"
RI,0000346,08000US440075900059000003300,"Census Tract 33, Providence city, Providence city, Providence County, Rhode Island"
RI,0000347,08000US440075900059000003400,"Census Tract 34, Providence city, Providence city, Providence County, Rhode Island"
RI,0000348,08000US440075900059000003500,"Census Tract 35, Providence city, Providence city, Providence County, Rhode Island"
RI,0000349,08000US440075900059000003601,"Census Tract 36.01, Providence city, Providence city, Providence County, Rhode Island"
RI,0000350,08000US440075900059000003602,"Census Tract 36.02, Providence city, Providence city, Providence County, Rhode Island"
RI,0000351,08000US440075900059000003700,"Census Tract 37, Providence city, Providence city, Providence County, Rhode Island"
RI,0000352,08000US440076422015940013202,"Census Tract 132.02 (part), Clayville CDP (part), Scituate town, Providence County, Rhode Island"
RI,0000353,08000US440076422099999013201,"Census Tract 132.01, Remainder of Scituate town, Scituate town, Providence County, Rhode Island"
RI,0000354,08000US440076422099999013202,"Census Tract 132.02 (part), Remainder of Scituate town, Scituate town, Providence County, Rhode Island"
RI,0000355,08000US440076620031600012701,"Census Tract 127.01 (part), Greenville CDP, Smithfield town, Providence County, Rhode Island"
RI,0000356,08000US440076620031600012702,"Census Tract 127.02, Greenville CDP, Smithfield town, Providence County, Rhode Island"
RI,0000357,08000US440076620099999012601,"Census Tract 126.01, Remainder of Smithfield town, Smithfield town, Providence County, Rhode Island"
RI,0000358,08000US440076620099999012602,"Census Tract 126.02, Remainder of Smithfield town, Smithfield town, Providence County, Rhode Island"
RI,0000359,08000US440076620099999012701,"Census Tract 127.01 (part), Remainder of Smithfield town, Smithfield town, Providence County, Rhode Island"
RI,0000360,08000US440078078080780017300,"Census Tract 173, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000361,08000US440078078080780017400,"Census Tract 174, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000362,08000US440078078080780017500,"Census Tract 175, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000363,08000US440078078080780017600,"Census Tract 176, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000364,08000US440078078080780017700,"Census Tract 177, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000365,08000US440078078080780017800,"Census Tract 178, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000366,08000US440078078080780017900,"Census Tract 179, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000367,08000US440078078080780018000,"Census Tract 180, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000368,08000US440078078080780018100,"Census Tract 181, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000369,08000US440078078080780018200,"Census Tract 182, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000370,08000US440078078080780018300,"Census Tract 183, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000371,08000US440078078080780018400,"Census Tract 184, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000372,08000US440078078080780018500,"Census Tract 185, Woonsocket city, Woonsocket city, Providence County, Rhode Island"
RI,0000373,08000US440091450012340051101,"Census Tract 511.01 (part), Carolina CDP (part), Charlestown town, Washington County, Rhode Island"
RI,0000374,08000US440091450060260051101,"Census Tract 511.01 (part), Quonochontaug CDP, Charlestown town, Washington County, Rhode Island"
RI,0000375,08000US440091450099999051101,"Census Tract 511.01 (part), Remainder of Charlestown town, Charlestown town, Washington County, Rhode Island"
RI,0000376,08000US440091450099999051102,"Census Tract 511.02, Remainder of Charlestown town, Charlestown town, Washington County, Rhode Island"
RI,0000377,08000US440091450099999990100,"Census Tract 9901 (part), Remainder of Charlestown town, Charlestown town, Washington County, Rhode Island"
RI,0000378,08000US440092530099999050500,"Census Tract 505, Exeter town, Exeter town, Washington County, Rhode Island"
RI,0000379,08000US440093538003520050700,"Census Tract 507 (part), Ashaway CDP, Hopkinton town, Washington County, Rhode Island"
RI,0000380,08000US440093538034660050700,"Census Tract 507 (part), Hope Valley CDP, Hopkinton town, Washington County, Rhode Island"
RI,0000381,08000US440093538099999050700,"Census Tract 507 (part), Remainder of Hopkinton town, Hopkinton town, Washington County, Rhode Island"
RI,0000382,08000US440094834048700051503,"Census Tract 515.03 (part), Narragansett Pier CDP, Narragansett town, Washington County, Rhode Island"
RI,0000383,08000US440094834048700051504,"Census Tract 515.04 (part), Narragansett Pier CDP, Narragansett town, Washington County, Rhode Island"
